17049072597627993,IRR1RREI0101,RREX1,Rey Textile-R,RREI,نريح,ح . ريسندگي‌ و بافندگي‌ ري‌,IRR1RREI0108,20081126,1,ريسندگي‌ و بافندگي‌ ري‌,A,N4,NO,4,17 ,1711,400
17059960254855208,IRO1BENN0001,BENN1,Behnoush Iran,BENN,غبهنوش,بهنوش‌ ايران‌,IRO1BENN0001,20190724,1,بهنوش‌ ايران‌,A,N2,NO,5,42 ,4253,300
17080537778426884,IRR1SBEH0101,SBEX1,Behshahr Ind.-R,SBEH,غبشهرح,ح . صنعتي‌ بهشهر,IRR1SBEH0106,20171213,1,صنعتي‌ بهشهر,A,N1,NO,1,42 ,4214,400
17081426540353962,IRB3TB209841,TB201,TreasuryBill190702,TB20,اخزا608,اسنادخزانه-م8بودجه96-980411,IRB3TB209844,20180721,2,اسنادخزانه-م8بودجه96-980411,A,I1,NO,4,69 ,6940,306
17093476882666751,IRB3TB149761,TB141,TreasuryBill180903,TB14,اخزا602,اسنادخزانه-م2بودجه96-970612,IRB3TB149768,20180721,2,اسنادخزانه-م2بودجه96-970612,A,I1,NO,4,69 ,6940,306
17153727206566342,IRR1SDID0101,SDIX1,Sadid Group-R,SDID,وسديدح,ح . گروه‌صنعتي‌سديد(هلدينگ‌,IRR1SDID0104,20100609,1,گروه‌صنعتي‌سديد(هلدينگ‌,A,N2,NO,5,27 ,2799,400
17156087488463779,IRO1YSLO0001,YSLO1,Lorestan Refr.,YSLO,لرست,صنايع‌يخچال‌ سازي‌ لرستان‌,IRO1YSLO0009,20081126,1,صنايع‌يخچال‌ سازي‌ لرستان‌,A,N4,NO,4,29 ,2930,300
17172110902132641,IRXZXMIN0006,XMIN6,IFB Mining&Quarry,IDXS,استخراج معدن فرا6,شاخص استخراج معدن فرابورس,IRXZXMIN0007,20180721,2,شركت شاخص,I,00,ID,6,X1 ,X1  ,69
17184779097179305,IRR1SDRA0101,SDRX1,SADRA-R,SDRA,خصدراح,حذف-ح . صنعتي‌ دريايي‌ ايران‌,IRR1SDRA0106,20121111,1,حذف-صنعتي‌ دريايي‌ ايران‌,A,N2,NO,5,45 ,4520,400
17197203950543191,IRR1GESF0101,GESX1,Isfahan Sugar-R,GESF,قصفهاح,ح . قنداصفهان‌,IRR1GESF0103,20171213,1,قنداصفهان‌,A,N2,NO,5,38 ,3842,400
17200458201581900,IRR7TJMP0101,TJMX1,Takhte Jamshid-R,TJMP,شجمح,ح. صنايع پتروشيمي تخت جمشيد,IRR7TJMP0101,20180721,4,صنايع پتروشيمي تخت جمشيد,A,P1,NO,7,44 ,4411,404
17217689629682758,IRO3MSZ95041,MK701,BANK MASKAN,MSKZ,تسه9504,امتياز تسهيلات مسكن تير ماه 95,IRO3MSZ95048,20180721,2,بانك مسكن,A,Z1,NO,4,59 ,5910,303
17237314339763699,IRR1GOST0101,GOSX1,Iran Kh. Inv.-R,GOST,خگسترح,ح . سرمايه‌گذاري‌ايران‌خودرو,IRR1GOST0105,20191102,1,گسترش‌سرمايه‌گذاري‌ايران‌خودرو,A,N1,NO,1,34 ,3430,400
17249155357009439,IRB3TB159771,TB151,TreasuryBill181002,TB15,اخزا603,اسنادخزانه-م3بودجه96-970710,IRB3TB159775,20180721,2,اسنادخزانه-م3بودجه96-970710,A,I1,NO,4,69 ,6940,306
17254092857500587,IRR3SMBZ0101,SMBX1,Sina Marine srv-R,SMBZ,حسيناح,ح. خدمات دريايي وبندري سينا,IRR3SMBZ0102,20180721,2,توسعه خدمات دريايي وبندري سينا,A,Z1,NO,3,60 ,6003,403
17269972595370241,IRO7ATSP0001,ATSP1,Arian Toska,ATSP,وآتوس,س.آرين توسكا قيمت اسمي 350ريال,IRO7ATSP0002,20180721,4,س.آرين توسكا قيمت اسمي 350ريال,A,P1,NO,7,65 ,6599,309
17278201956590234,IRR1SNIR0101,SNIX1,Iran Loom Ind-R,SNIR,تصناح,ح . صنايع‌ نساجي‌ ايران‌,IRR1SNIR0106,20081126,1,صنايع‌ نساجي‌ ايران‌,A,N4,NO,4,29 ,2926,400
17284166795866794,IRO7VHYP0001,VHYP1,Ehya Sepahan Co,VHYP,واحيا,م .صنايع و معادن احياء سپاهان,IRO7VHYP0003,20190918,4,م .صنايع و معادن احياء سپاهان,A,P1,NO,7,65 ,6599,309
17299508146321256,IRO3ZF400001,ZF401,Kavian Petro.,ZF40,پتروكاويان,پتروشيمي كاويان,IRO3ZF400006,20180721,2,پتروشيمي كاويان,A,Z1,NO,5,44 ,4411,303
17330546482145553,IRO1MHKM0001,MHKM1,Mehrcam Pars,MHKM,خمهر,مهركام‌پارس‌,IRO1MHKM0009,20200122,1,مهركام‌پارس‌,A,N2,NO,5,34 ,3430,300
17387050605077928,IRO1ALYF0001,ALYF1,Aliaf,ALYF,شلياف,الياف‌,IRO1ALYF0000,20081126,1,الياف‌,A,N4,NO,4,44 ,4430,300
17393119378053108,IRO1IRPO0001,IRPO1,Iran Pouya,IRPO,لپويا,ايران‌ پويا,IRO1IRPO0006,20090716,1,ايران‌ پويا,A,N2,NO,5,29 ,2930,300
17520598803252970,IROCTB110011,0T011,TB11-929394C170621,TB11,اخزا11خ1,اختيارخ اخزا11-929394-960331,IROCTB110016,20170419,1,اسناد خزانه اسلامي960724,A,41,NO,8,69 ,6940,322
17528249960294496,IRO1TMEL0001,TMEL1,Tosee Melli Inv,TMEL,وتوسم,سرمايه‌گذاري‌توسعه‌ملي‌,IRO1TMEL0004,20190220,1,سرمايه‌گذاري‌توسعه‌ملي‌,A,N1,NO,3,56 ,5699,300
17590239042703095,IRO1MEHR0001,MEHR1,Mehrabad Ind.,MEHR,بمهراب,صنعتي‌ مهرآباد,IRO1MEHR0002,20081126,1,صنعتي‌ مهرآباد,A,N4,NO,4,31 ,3120,300
17605403389426895,IRO3Z0020001,Z0021,sugar cane argo,Z002,نيشكر هفت تپه,كشت و صنعت نيشكر هفت تپه,IRO3Z0020009,20180721,2,كشت و صنعت نيشكر هفت تپه,A,Z1,NO,5,38 ,3842,303
17617474823279712,IRO3ASPZ0001,ASPZ1,A.S.P CO,ASPZ,آ س پ,آ.س.پ,IRO3ASPZ0008,20181202,2,آ.س.پ,A,Z1,NO,1,70 ,7021,303
17645323253056599,IRO3ZF360001,ZF361,Tourbin Jonoob,ZF36,توربين جنوب ,تجهيزات صنعتي توربين جنوب,IRO3ZF360002,20180721,2,تجهيزات صنعتي توربين جنوب,A,Z1,NO,5,74 ,7490,303
17661113951261114,IRO6MELZ97B1,TM131,Melli Mortgage1902,MELZ,تملي711,تسهيلات مسكن ب. ملي-بهمن97,IRO6MELZ97B8,20190227,2,تسهيلات مسكن بانك ملي ايران,A,Z1,NO,4,59 ,5910,307
17758788623651072,IRT3VC020001,VC021,Arman Ati 1st VCF,VC02,آتي1,ص.س.ج. يكم آرمان آتي 20%تأديه,IRT3VC020008,20180721,2,ص.س.ج. يكم آرمان آتي 20%تأديه,A,T1,NO,4,68 ,6815,305
17800036702302776,IRO1BSTE0001,BSTE1,Int. Const.,BSTE,ثاخت,بين‌المللي‌توسعه‌ساختمان,IRO1BSTE0000,20200125,1,بين‌المللي‌توسعه‌ساختمان,A,N2,NO,5,70 ,7010,300
17828928229984367,IRO3MSZ92041,MK341,BANK MASKAN,MSKZ,تسه9204,امتياز تسهيلات مسكن تيرماه 92,IRO3MSZ92045,20180721,2,بانك مسكن,A,Z1,NO,4,59 ,5910,303
17833511227457172,IRO3Z0130001,Z0131,Damavand petr.,Z013,پتروشيمي دماوند,پتروشيمي دماوند,IRO3Z0130006,20180721,2,پتروشيمي دماوند,A,Z1,NO,5,40 ,4011,303
17834623106317041,IRO1MNSR0001,MNSR1,Nasir Machine,MNSR,خنصير,مهندسي‌نصيرماشين‌,IRO1MNSR0008,20191214,1,مهندسي‌نصيرماشين‌,A,N2,NO,5,34 ,3430,300
17861226991775136,IRR7LARP0101,LARX1,Larestan-R,LARP,سلارح,ح.شركت سيمان لارستان,IRR7LARP0103,20190128,4,شركت سيمان لارستان,A,P1,NO,7,53 ,5394,404
17904282097680670,IRB3TB129791,TB121,TreasuryBill181204,TB12,اخزا611,اسناد خزانه-م11بودجه96-970913,IRB3TB129794,20180721,2,اسناد خزانه-م11بودجه96-970913,A,I1,NO,4,69 ,6940,306
17933573078185644,IRO7BHEP0001,BHEP1,Behesht Pars Co,BHEP,آينده,بازرگاني آينده سازان بهشت پارس,IRO7BHEP0001,20191201,4,بازرگاني آينده سازان بهشت پارس,A,P1,NO,7,01 ,0111,309
17939384202383793,IRO3CGRZ0001,CGRZ1,Shomal Gharb Co,CGRZ,ثغرب,شركت سرمايه گذاري مسكن شمالغرب,IRO3CGRZ0008,20191229,2,شركت سرمايه گذاري مسكن شمالغرب,A,Z1,NO,1,70 ,7010,303
17941426325664429,IRB4SF040171,SF4Q1,SOV.MNF4SPL221021,SF04,افاد4,منفعت دولتي4-شرايط خاص14010729,IRB4SF040179,20191118,2,منفعت دولتي4-شرايط خاص14010729,A,Z1,NO,4,69 ,6946,706
18004480270695404,IRO1ALMR0001,ALMR1,Alomrad,ALMR,فمراد,آلومراد,IRO1ALMR0000,20200118,1,آلومراد,A,N2,NO,5,27 ,2720,300
18027801615184692,IRO1CHML0001,CHML1,Chadormalu,CHML,كچاد,معدني‌وصنعتي‌چادرملو,IRO1CHML0000,20200201,1,معدني‌وصنعتي‌چادرملو,A,N1,NO,1,13 ,1310,300
18063426072758458,IRO1SBAH0001,SBAH1,Bahman Inv.,SBAH,وبهمن,سرمايه‌گذاري‌بهمن‌,IRO1SBAH0008,20191102,1,سرمايه‌گذاري‌بهمن‌,A,N1,NO,1,56 ,5699,300
18067743398074470,IRB3TB470041,TB471,TreasuryBill210628,TB47,اخزا716,اسنادخزانه-م16بودجه97-000407,IRB3TB470040,20190316,2,اسنادخزانه اسلامي-م16بودجه1397,A,I1,NO,4,69 ,6940,306
18079534829579164,IRR1DJBR0101,DJBX1,Jaber Hayan P.-R,DJBR,دجابرح,ح . داروسازي‌ جابرابن‌حيان‌,IRR1DJBR0106,20190907,1,داروسازي‌ جابرابن‌حيان‌,A,N1,NO,1,43 ,4323,400
18087422533472180,IRR1RRSM0101,RRSX1,Semnan Rope M.-R,RRSM,نريسماح,ح . ريسمانريسي سمنان,IRR1RRSM0106,20081126,1,ريسمانريسي سمنان,A,N4,NO,4,17 ,1711,400
18093681647131179,IRO3DTDZ0001,DTDZ1,Tolid Daroo,DTDZ,دتوليد,داروسازي توليد دارو,IRO3DTDZ0008,20190702,2,داروسازي توليد دارو,A,Z1,NO,1,43 ,4323,303
18136496510495835,IRO7BK4P0001,BK4P1,Good Exch. Oth.,BK4P,كالا4,ساير اشخاص بورس كالاي ايران,IRO7BK4P0008,20180721,4,ساير اشخاص بورس كالاي ايران,A,L1,NO,7,67 ,6712,309
18154205800023055,IRR1TMVD0101,TMVX1,Daroupakhash I.-R,TMVD,دتمادح,ح . توليدمواداوليه‌داروپخش‌,IRR1TMVD0105,20191014,1,توليدمواداوليه‌داروپخش‌,A,N1,NO,3,43 ,4323,400
18189314283954605,IRO3ZMNZ0001,ZMNZ1,Iran Zamin Bank,ZMNZ,وزمين,بانك ايران زمين,IRO3ZMNZ0007,20171230,2,بانك ايران زمين,A,Z1,NO,3,57 ,5719,303
18275313863657221,IRB6SP040141,SP4Q1,Sokuk Saipa104,SP04,صايپا104,صكوك اجاره سايپا - 3ماهه18%,IRB6SP040142,20180721,1,صكوك اجاره سايپا - 3ماهه18%,A,N4,NO,9,34 ,3410,208
18303237082155264,IRO1FTIR0001,FTIR1,Iran Parenteral,FTIR,دفرا,فرآورده‌هاي‌ تزريقي‌ ايران‌,IRO1FTIR0003,20190617,1,فرآورده‌هاي‌ تزريقي‌ ايران‌,A,N2,NO,5,43 ,4323,300
18346219759153870,IRO7PESP0001,PESP1,Isfahan Pertr.,PESP,شصفها,پتروشيمي‌ اصفهان‌,IRO7PESP0002,20190908,4,پتروشيمي‌ اصفهان‌,A,C1,NO,7,44 ,4411,309
18356933039391862,IRO1GBJN0001,GBJN1,S.Q.B. Sugar,GBJN,قشير,قندشيروان‌ ،قوچان‌ وبجنورد,IRO1GBJN0005,20090716,1,قندشيروان‌ ،قوچان‌ وبجنورد,A,N2,NO,5,38 ,3842,300
18364150881104689,IRB3TB3397A1,TB331,TreasuryBill190114,TB33,اخزا702,اسنادخزانه-م2بودجه97-971024,IRB3TB3397A2,20181007,2,اسنادخزانه اسلامي-م2بودجه1397,A,I1,NO,4,69 ,6940,306
18386853936374230,IRO3MSZ93081,MK501,BANK MASKAN,MSKZ,تسه9308,امتيازتسهيلات مسكن آبانماه93,IRO3MSZ93084,20141126,2,بانك مسكن,A,Z1,NO,4,59 ,5910,303
18401147983387689,IRO1MINO0001,MINO1,Pars Minoo,MINO,غپينو,پارس‌ مينو,IRO1MINO0003,20190609,1,پارس‌ مينو,A,N1,NO,3,42 ,4243,300
18401418213049852,IRO3Z0110001,Z0111,Shomale Gharb Ma.,Z011,مسكن شمالغرب,عمران و مسكن سازان شمالغرب,IRO3Z0110008,20180721,2,عمران و مسكن سازان شمالغرب,A,Z1,NO,5,70 ,7099,303
18568915061663137,IRB3SA0400B1,SA4Q1,ArvandKR.MNF220202,SA04,اروند04,منفعت صبا اروند كاردان14001113,IRB3SA0400B9,20190130,2,منفعت صبا اروند كاردان14001113,A,Z1,NO,4,69 ,6947,306
18570564912055539,IRO1RNJH0001,RNJH1,Jahan Veg. Oil,RNJH,غجهان,روغن‌نباتي‌جهان‌,IRO1RNJH0006,20081126,1,روغن‌نباتي‌جهان‌,A,N4,NO,4,42 ,4214,300
18599703143458101,IRO1OMID0001,OMID1,Investment Banking,OMID,اميد,تامين سرمايه اميد,IRO1OMID0005,20190625,1,تامين سرمايه اميد,A,N2,NO,5,67 ,6719,300
18606531596412776,IRB3KRJZ97B1,KRJQ1,Karaj Municipal 94,KRJZ,كرج97,شهرداري كرج 1394,IRB3KRJZ97B0,20180721,2,شهرداري كرج 1394,A,Z1,NO,4,69 ,6921,306
18609068995507506,IRB3TB139751,TB131,TreasuryBill180730,TB13,اخزا601,اسنادخزانه-م1بودجه96-970508,IRB3TB139751,20180721,2,اسنادخزانه-م1بودجه96-970508,A,I1,NO,4,69 ,6940,306
18621338450655320,IRO7NBAP0001,NBAP1,Bargh Abadan Co,NBAP,آبادا,توليد نيروي برق آبادان,IRO7NBAP0007,20120710,4,توليد نيروي برق آبادان,A,P1,NO,7,40 ,4010,309
18683861709119246,IRB3SR2199B1,R21Q1,SOV.MRB2-MLT210206,SR21,سلامت1,مرابحه دولتي تعاون-ملت991118,IRB3SR2199B9,20180721,2,مرابحه دولتي تعاون-ملت991118,A,Z1,NO,4,69 ,6945,306
18780171241610744,IRX6X73T0006,X73T6,Index Group 73,IDXS,73-اطلاعات ارتباط6,73-اطلاعات و ارتباطات,IRX6X73T0000,20171213,1,شركت شاخص,I,00,ID,6,X1 ,X1  ,68
18807759244885028,IRO3MSZ94021,MK561,BANK MASKAN,MSKZ,تسه9402,امتياز تسهيلات مسكن ارديبهشت94,IRO3MSZ94025,20180721,2,بانك مسكن,A,Z1,NO,4,59 ,5910,303
18850167694315175,IRR7PLSP0101,PLSX1,Plastiran-R,PLSP,پلاستح,ح.كارخانجات توليدي پلاستيران,IRR7PLSP0105,20190908,4,كارخانجات توليدي پلاستيران,A,P1,NO,7,25 ,2520,404
18855357827822814,IRXZXMTL0006,XMTL6,IFB Basic Metal,IDXS,فلزات اساسي فرا6,شاخص فلزات اساسي فرابورس,IRXZXMTL0006,20180721,2,شركت شاخص,I,00,ID,6,X1 ,X1  ,69
18865378787186640,IRO3PSKZ0001,PSKZ1,Khorasan Petro.,PSKZ,خراسان,شركت پتروشيمي خراسان,IRO3PSKZ0006,20180721,2,شركت پتروشيمي خراسان,A,Z1,NO,3,44 ,4412,303
18883380772506226,IRO3ZNDZ0001,ZNDZ1,Zayandeh Maskan,ZNDZ,ثرود,سرمايه‌گذاري مسكن زاينده رود,IRO3ZNDZ0008,20200114,2,سرمايه‌گذاري مسكن زاينده رود,A,Z1,NO,1,70 ,7010,303
18918866105569545,IRO1MSHK0001,MSHK1,Melli Agro.,MSHK,شملي,ملي‌ شيمي‌ كشاورز,IRO1MSHK0003,20081126,1,ملي‌ شيمي‌ كشاورز,A,N4,NO,4,44 ,4421,300
18982971907252877,IRR7SASP0101,SASX1,Asia Cement-R,SASP,سجامح,ح.مجتمع سيمان غرب آسيا,IRR7SASP0105,20191214,4,مجتمع سيمان غرب آسيا,A,P1,NO,7,53 ,5394,404
19024886606470752,IRB4SI4299C1,I42Q1,SOV.IJR4SPCL210314,SI42,اجاد42,اجاره دولت-واجدشرايط خاص991224,IRB4SI4299C0,20180721,2,اجاره دولت-واجدشرايط خاص991224,A,Z1,NO,4,69 ,6942,706
19040514831923530,IRO1NORI0001,NORI1,NORI Petrochemical,NORI,نوري,پتروشيمي نوري,IRO1NORI0008,20200201,1,پتروشيمي نوري,A,91,NO,5,44 ,4411,300
19061939728363582,IRO7BK1P0001,BK1P1,Good Exch. Brk.,BK1P,كالا1,كارگزاران بورس كالاي ايران,IRO7BK1P0001,20180721,4,كارگزاران بورس كالاي ايران,A,11,NO,7,67 ,6712,309
19078737957233566,IRB3BSTZ93A1,BSTQ1,BESAT,BSTZ,بعثت,مشاركت توسعه سه ماهه 20درصد,IRB3BSTZ93A7,20140721,2,مشاركت توسعه سه ماهه 20درصد,A,Z1,NO,4,69 ,6923,306
19144924610135716,IRB3GLGZ9621,GLGQ1,Golgohar 20%,GLGZ,گلگهر1,اوراق مشاركت گلگهر 3 ماهه 20%,IRB3GLGZ9628,20180721,2,اوراق مشاركت گلگهر 3 ماهه 20%,A,Z1,NO,4,69 ,6923,306
19175365517498084,IRB3TB029561,TB021,IslamicTreasury-B,TB02,اخزا2,اسناد خزانه اسلامي950621,IRB3TB029564,20160410,2,اسناد خزانه اسلامي950621,A,I1,NO,4,69 ,6940,306
19216138630342675,IRR1LSMD0101,LSMX1,Ind. & M. L.-R,LSMD,ولصنمح,ح . ليزينگ‌صنعت‌ومعدن‌,IRR1LSMD0108,20171213,1,ليزينگ‌صنعت‌ومعدن‌,A,N1,NO,1,58 ,5891,400
19219679288446732,IRX6X10T0006,X10T6,Index Group 10,IDXS,10-ذغال سنگ6,10-ذغال سنگ,IRX6X10T0006,20171212,1,شركت شاخص,I,00,ID,6,X1 ,X1  ,68
19233005675916232,IRB3TB059591,TB051,IslamicTreasury,TB05,اخزا5,اسناد خزانه اسلامي950909,IRB3TB059595,20160410,2,اسناد خزانه اسلامي950909,A,I1,NO,4,69 ,6940,306
19236082741801504,IRR7BPRP0101,BPRX1,Pars Packing-R,BPRP,چبسپاح,ح.بسته‌ بندي‌ پارس,IRR7BPRP0108,20190908,4,بسته‌ بندي‌ پارس,A,L1,NO,7,21 ,2102,404
19257295292088310,IRO1INDM0001,INDM1,Indamin,INDM,خكمك,كمك‌فنرايندامين‌,IRO1INDM0006,20191120,1,كمك‌فنرايندامين‌,A,N2,NO,5,34 ,3430,300
19286456074508315,IRO7NKHP0001,NKHP1,Khoy Company,NKHP,نخوي,كارخانجات نساجي خوي,IRO7NKHP0009,20180721,4,كارخانجات نساجي خوي,A,P1,NO,7,17 ,1711,309
19286637942713261,IRR1BDZL0101,BDZX1,Bonyan Diesel-R,BDZL,تديزلح,ح . بنيان‌ديزل‌,IRR1BDZL0102,20081126,1,بنيان‌ديزل‌,A,N4,NO,4,29 ,2911,400
19298748452450329,IRO1TRIR0001,TRIR1,Iran Tractor,TRIR,تايرا,تراكتورسازي‌ايران‌,IRO1TRIR0009,20200201,1,تراكتورسازي‌ايران‌,A,N1,NO,1,29 ,2921,300
19306562798128539,IRR7ARSP0101,ARSX1,Aras Invest,ARSP,وارسح,ح.سرمايه گذاري ارس صبا,IRR7ARSP0106,20180721,4,سرمايه گذاري ارس صبا,A,P1,NO,7,65 ,6599,404
19310456400689867,IRO7IEIP0001,IEIP1,Iran Ind.Eng.Insp.,IEIP,خبازرس,بازرسي مهندسي و صنعتي ايران,IRO7IEIP0003,20191218,4,بازرسي مهندسي و صنعتي ايران,A,C1,NO,7,71 ,7120,309
19367527798307032,IRO7ALTP0001,ALTP1,Alumtek,ALTP,فالوم,آلومتك‌,IRO7ALTP0009,20190908,4,آلومتك‌,A,P1,NO,7,27 ,2720,309
19422860143693289,IRO6MSKZ9861,MZ091,Mortgage Right9806,MSKZ,تسه9806,امتياز تسهيلات مسكن شهريور98,IRO6MSKZ9866,20200108,2,بانك مسكن,A,Z1,NO,4,59 ,5910,307
19429005738572326,IRR3TLIZ0101,TLIX1,Talise Company-R,TLIZ,تليسهح,ح . دامداري تليسه نمونه,IRR3TLIZ0105,20191001,2,دامداري تليسه نمونه,A,Z1,NO,3,01 ,0140,403
19471788163911687,IRO1NSPS0001,NSPS1,Pars Refract.,NSPS,كفپارس,فرآورده‌هاي‌ نسوز پارس‌,IRO1NSPS0004,20191221,1,فرآورده‌هاي‌ نسوز پارس‌,A,N2,NO,5,54 ,5492,300
19475769871065382,IRR7FAFP0101,FAFX1,Foolad Afza-R,FAFP,فافزاح,ح. فولاد افزا سپاهان,IRR7FAFP0105,20180721,4,فولاد افزا سپاهان,A,P1,NO,7,27 ,2710,404
19528386043823971,IRR1PRMT0101,PRMX1,Permit-R,PRMT,سپرميح,ح . پرميت‌,IRR1PRMT0107,20081126,1,پرميت‌,A,N4,NO,4,54 ,5495,400
19714491027710210,IRO1BDZL0001,BDZL1,Bonyan Diesel,BDZL,تديزل,بنيان‌ديزل‌,IRO1BDZL0000,20081126,1,بنيان‌ديزل‌,A,N4,NO,4,29 ,2911,300
19717343975708874,IRR1PSHZ0101,PSHX1,Shiraz Petr.-R,PSHZ,شيرازح,ح . پتروشيمي‌شيراز,IRR1PSHZ0105,20171213,1,پتروشيمي‌شيراز,A,N1,NO,1,44 ,4412,400
19718044721122744,IRR7APAP0101,APAX1,Apadana seram-R,APAP,كپاناح,ح.آپادانا سرام	,IRR7APAP0108,20120918,4,آپادانا سرام,A,P1,NO,7,49 ,4993,404
19734078707717188,IRO1KTAK0001,KTAK1,Tak Cable,KTAK,بتك,كابلسازي‌ تك‌,IRO1KTAK0001,20111126,1,كابلسازي‌ تك‌,A,N2,NO,5,31 ,3130,300
19760719619611064,IRO3Z0580001,Z0581,Kourosh Petr.,Z058,پتروشيمي كوروش,توسعه صنايع پتروشيمي كوروش,IRO3Z0580002,20190601,2,توسعه صنايع پتروشيمي كوروش,A,Z1,NO,5,44 ,4429,303
19765338543451377,IRR1ALAD0101,ALAX1,Alaeddin-R,ALAD,لعلاح,ح . علاالدين,IRR1ALAD0102,20081126,1,علاالدين,A,N4,NO,4,29 ,2930,400
19789177459170131,IRO7BBKP0001,BBKP1,Test-Fa,PKBZ,پايه ,تست  پايه,IRO7BBKP0009,20110525,1,شركت پتروشيمي اميركبير,A,P1,NO,1,44 ,4411,309
19839750988634567,IRO7KARP0001,KARP1,Karafarin Insur.,KARP,وآفري,بيمه كارآفرين,IRO7KARP0002,20190128,4,بيمه كارآفرين,A,P1,NO,7,66 ,6603,309
19853987870179776,IRR1BPAR0101,BPAX1,Parsian Bank-R,BPAR,وپارسح,ح . بانك‌پارسيان‌,IRR1BPAR0101,20191014,1,بانك‌پارسيان‌,A,N1,NO,3,57 ,5719,400
19902029193133981,IRO3Z0470001,Z0471,Omid Mineral IND.,Z047,صنايع اميد,توسعه صنايع معدني اميد,IRO3Z0470006,20180721,2,توسعه صنايع معدني اميد,A,Z1,NO,5,56 ,5699,303
19920168236103182,IRO3MSZ96101,MK881,Mortgage Right9610,MSKZ,تسه9610,امتياز تسهيلات مسكن دي96,IRO3MSZ96103,20180721,2,بانك مسكن,A,Z1,NO,4,59 ,5910,303
19926062373976914,IRB3SBSZ9721,SBSQ1,Ghaed Basir 20%,SBSZ,صبصير,اوراق اجاره قائدبصير 3ماهه 20%,IRB3SBSZ9721,20180721,2,اوراق اجاره قائدبصير 3ماهه 20%,A,Z1,NO,4,69 ,6910,306
19943335952094762,IRO1PSLN0001,PSLN1,Parsylon,PSLN,شيلون,پارسيلون‌,IRO1PSLN0001,20081126,1,پارسيلون‌,A,N4,NO,4,44 ,4430,300
19954896371640204,IRO7ZMNP0001,ZMNP1,Iran Zamin Bank,ZMNP,وزمين,بانك ايران زمين,IRO7ZMNP0005,20181104,4,بانك ايران زمين,A,C1,NO,7,57 ,5719,309
20004676410599645,IRR1DRIN0101,DRIX1,Kashan Dorrin-R,DRIN,كدريح,ح . درين‌ كاشان‌,IRR1DRIN0103,20081126,1,درين‌ كاشان‌,A,N4,NO,4,14 ,1421,400
20024911381434086,IRO1KIMI0001,KIMI1,Chimidarou,KIMI,دكيمي,كيميدارو,IRO1KIMI0004,20190622,1,كيميدارو,A,N1,NO,1,43 ,4323,300
20034264486679145,IRO7SASP0001,SASP1,Asia Cement,SASP,سجام,مجتمع سيمان غرب آسيا,IRO7SASP0003,20190414,4,مجتمع سيمان غرب آسيا,A,P1,NO,7,53 ,5394,309
20044076668988655,IRR1ARDK0101,ARDX1,Ardekan Ceramic-R,ARDK,كسراح,ح . سراميك‌هاي‌صنعتي‌اردكان‌,IRR1ARDK0104,20180904,1,سراميك‌هاي‌صنعتي‌اردكان‌,A,N1,NO,3,54 ,5491,400
20151303631554851,IRO7NKSP0001,NKSP1,NIK Sanate CO.,NKSP,شنيك,نيك صنعت پارسيان,IRO7NKSP0006,20120710,4,نيك صنعت پارسيان,A,P1,NO,7,23 ,2320,309
20213770409093165,IRX6X34T0006,X34T6,Index Group 34,IDXS,34-خودرو6,34-خودرو,IRX6X34T0008,20171212,1,شركت شاخص,I,00,ID,6,X1 ,X1  ,68
20219449694505209,IRT3VC050001,VC051,Tehran Uni.1st VCF,VC05,تهران1,ص.ج.يكم دانشگاه تهران20% تاديه,IRT3VC050005,20180721,2,ص.س.جسورانه يكم دانشگاه تهران,A,T1,NO,4,68 ,6815,305
20236748310756911,IRO7RKBP0001,RKBP1,Refah K.Bank,RKBP,ورفاه,بانك رفاه كارگران,IRO7RKBP0001,20200119,4,بانك رفاه كارگران,A,C1,NO,7,57 ,5719,309
20253580805051293,IRO1FVAN0001,FVAN1,Kaavian Steel,FVAN,فوكا,فولادكاويان‌,IRO1FVAN0001,20150221,1,فولادكاويان‌,A,N2,NO,5,27 ,2710,300
20272770791380597,IRR1SPPE0101,SPPX1,I. Pegah Dairy-R,SPPE,غشصفاح,ح . شيرپاستوريزه‌پگاه‌اصفهان‌,IRR1SPPE0100,20171214,1,شيرپاستوريزه‌پگاه‌اصفهان‌,A,N2,NO,5,42 ,4220,400
20278348345530119,IRR1TOSA0101,TOSX1,Iran Ind. Dev.-R,TOSA,وتوصاح,ح. سرمايه‌گذاري توسعه‌صنعتي,IRR1TOSA0101,20180520,1,گروه س توسعه صنعتي ايران,A,N1,NO,1,56 ,5699,400
20300372560291314,IRR1NBEH0101,NBEX1,Behran Oil-R,NBEH,شبهرنح,ح . نفت‌ بهران‌,IRR1NBEH0101,20190102,1,نفت‌ بهران‌,A,N1,NO,1,23 ,2320,400
20356919276895388,IRO1PYSZ0001,PYSZ1,Paysaz,PYSZ,فپاي,پايساز,IRO1PYSZ0002,20081126,1,پايساز,A,N4,NO,4,28 ,2812,300
20381036241470518,IRR1SHKR0101,SHKX1,Shahroud Sugar-R,SHKR,قشكرح,ح . ‌ شكرشاهرود,IRR1SHKR0100,20171213,1,شكرشاهرود,A,N2,NO,5,38 ,3842,400
20393717141867821,IRO6MSKZ9791,MK991,Mortgage Right9709,MSKZ,تسه9709,امتياز تسهيلات مسكن آذر97,IRO6MSKZ9791,20200108,2,بانك مسكن,A,Z1,NO,4,59 ,5910,307
